9441
826	21	0
825	21	0
824	21	0
823	21	0
822	21	0
821	21	0
820	21	0
819	21	0
818	21	0
817	21	0
816	21	0
815	21	0
814	21	0
813	21	0
811	21	0
810	21	0
809	21	0
808	21	0
807	21	0
806	21	0
805	21	0
804	21	0
803	21	0
802	21	0
801	21	0
800	21	0
719	21	0
718	21	0
717	21	0
716	21	0
794	21	0
793	21	0
792	21	0
791	21	0
790	21	0
789	21	0
788	21	0
787	21	0
786	21	0
785	21	0
784	21	0
783	21	0
782	21	0
780	21	0
777	21	0
773	21	0
772	21	0
766	21	0
765	21	0
763	21	0
762	21	0
759	21	0
757	21	0
749	21	0
748	21	0
741	21	0
740	21	0
739	21	0
735	21	0
730	21	0
727	21	0
722	21	0
721	21	0
654	21	0
653	21	0
651	21	0
646	21	0
644	21	0
643	21	0
641	21	0
715	21	0
713	21	0
710	21	0
707	21	0
706	21	0
705	21	0
92	21	0
91	21	0
90	21	0
89	21	0
88	21	0
87	21	0
86	21	0
85	21	0
634	21	0
632	21	0
631	21	0
630	21	0
629	21	0
628	21	0
627	21	0
626	21	0
625	21	0
624	21	0
623	21	0
622	21	0
621	21	0
620	21	0
619	21	0
618	21	0
617	21	0
616	21	0
615	21	0
614	21	0
613	21	0
612	21	0
611	21	0
610	21	0
609	21	0
608	21	0
607	21	0
606	21	0
604	21	0
603	21	0
602	21	0
601	21	0
600	21	0
579	21	0
84	21	0
83	21	0
82	21	0
81	21	0
593	21	0
592	21	0
591	21	0
590	21	0
589	21	0
588	21	0
587	21	0
586	21	0
585	21	0
584	21	0
583	21	0
582	21	0
581	21	0
580	21	0
399	21	0
398	21	0
578	21	0
576	21	0
575	21	0
574	21	0
573	21	0
572	21	0
570	21	0
569	21	0
568	21	0
567	21	0
566	21	0
566	21	0
565	21	0
564	21	0
563	21	0
563	21	0
561	21	0
560	21	0
559	21	0
558	21	0
557	21	0
556	21	0
555	21	0
554	21	0
553	21	0
552	21	0
551	21	0
551	21	0
550	21	0
549	21	0
546	21	0
545	21	0
545	21	0
544	21	0
543	21	0
541	21	0
541	21	0
541	21	0
541	21	0
541	21	0
541	21	0
540	21	0
539	21	0
539	21	0
539	21	0
538	21	0
537	21	0
536	21	0
535	21	0
534	21	0
533	21	0
532	21	0
531	21	0
530	21	0
528	21	0
528	21	0
526	21	0
525	21	0
524	21	0
523	21	0
521	21	0
520	21	0
519	21	0
519	21	0
518	21	0
513	21	0
512	21	0
511	21	0
509	21	0
508	21	0
507	21	0
506	21	0
505	21	0
504	21	0
502	21	0
501	21	0
500	21	0
499	21	0
498	21	0
497	21	0
496	21	0
495	21	0
494	21	0
493	21	0
492	21	0
491	21	0
490	21	0
489	21	0
488	21	0
486	21	0
485	21	0
478	21	0
477	21	0
476	21	0
475	21	0
474	21	0
472	21	0
469	21	0
468	21	0
467	21	0
465	21	0
464	21	0
463	21	0
462	21	0
461	21	0
460	21	0
459	21	0
457	21	0
455	21	0
454	21	0
453	21	0
452	21	0
451	21	0
450	21	0
449	21	0
448	21	0
447	21	0
446	21	0
445	21	0
444	21	0
443	21	0
442	21	0
441	21	0
440	21	0
439	21	0
438	21	0
437	21	0
436	21	0
434	21	0
433	21	0
415	21	0
386	21	0
382	21	0
381	21	0
380	21	0
379	21	0
378	21	0
377	21	0
376	21	0
375	21	0
374	21	0
373	21	0
372	21	0
371	21	0
370	21	0
369	21	0
364	21	0
362	21	0
361	21	0
360	21	0
239	21	0
238	21	0
237	21	0
236	21	0
235	21	0
359	21	0
358	21	0
357	21	0
356	21	0
355	21	0
354	21	0
353	21	0
352	21	0
351	21	0
350	21	0
349	21	0
348	21	0
347	21	0
346	21	0
344	21	0
343	21	0
342	21	0
341	21	0
340	21	0
339	21	0
338	21	0
334	21	0
333	21	0
332	21	0
331	21	0
330	21	0
329	21	0
328	21	0
327	21	0
324	21	0
323	21	0
310	21	0
304	21	0
301	21	0
299	21	0
298	21	0
296	21	0
296	21	0
294	21	0
292	21	0
291	21	0
288	21	0
281	21	0
280	21	0
279	21	0
278	21	0
278	21	0
277	21	0
276	21	0
274	21	0
273	21	0
272	21	0
271	21	0
270	21	0
269	21	0
267	21	0
264	21	0
259	21	0
256	21	0
252	21	0
250	21	0
243	21	0
159	21	0
158	21	0
157	21	0
234	21	0
233	21	0
974	21	0
228	21	0
226	21	0
226	21	0
224	21	0
222	21	0
219	21	0
217	21	0
216	21	0
216	21	0
216	21	0
212	21	0
211	21	0
200	21	0
198	21	0
197	21	0
196	21	0
195	21	0
194	21	0
193	21	0
192	21	0
191	21	0
190	21	0
189	21	0
188	21	0
15	21	0
43	21	0
45	21	0
45	21	0
51	21	0
58	21	0
60	21	0
60	21	0
60	21	0
32	21	0
32	21	0
80	21	0
104	21	0
107	21	0
109	21	0
123	21	0
126	21	0
972	21	0
127	21	0
973	21	0
130	21	0
132	21	0
134	21	0
139	21	0
140	21	0
141	21	0
144	21	0
153	21	0
156	21	0
110	21	0
111	21	0
112	21	0
114	21	0
116	21	0
163	21	0
166	21	0
167	21	0
168	21	0
169	21	0
170	21	0
171	21	0
172	21	0
173	21	0
175	21	0
177	21	0
179	21	0
181	21	0
185	21	0
186	21	0
187	21	0
576	9	1
515	9	1
447	9	1
446	9	1
382	9	1
333	9	1
330	9	1
329	9	1
971	10	1
969	10	1
575	10	1
574	10	1
573	10	1
572	10	1
571	10	1
570	10	1
568	10	1
567	10	1
565	10	1
564	10	1
560	10	1
556	10	1
550	10	1
548	10	1
545	10	1
539	10	1
538	10	1
536	10	1
535	10	1
534	10	1
532	10	1
531	10	1
530	10	1
523	10	1
521	10	1
517	10	1
516	10	1
513	10	1
512	10	1
510	10	1
509	10	1
505	10	1
503	10	1
502	10	1
488	10	1
477	10	1
476	10	1
475	10	1
473	10	1
471	10	1
469	10	1
467	10	1
464	10	1
463	10	1
461	10	1
459	10	1
457	10	1
456	10	1
455	10	1
453	10	1
451	10	1
449	10	1
448	10	1
445	10	1
434	10	1
433	10	1
431	10	1
430	10	1
428	10	1
421	10	1
420	10	1
418	10	1
414	10	1
412	10	1
381	10	1
380	10	1
379	10	1
378	10	1
377	10	1
376	10	1
375	10	1
374	10	1
373	10	1
372	10	1
371	10	1
370	10	1
369	10	1
361	10	1
341	10	1
338	10	1
335	10	1
334	10	1
332	10	1
331	10	1
328	10	1
327	10	1
325	10	1
324	10	1
323	10	1
306	10	1
304	10	1
300	10	1
299	10	1
296	10	1
295	10	1
290	10	1
289	10	1
288	10	1
287	10	1
284	10	1
282	10	1
281	10	1
280	10	1
279	10	1
278	10	1
277	10	1
265	10	1
260	10	1
158	10	1
15	10	1
43	10	1
55	10	1
35	10	1
71	10	1
122	10	1
132	10	1
134	10	1
135	10	1
139	10	1
140	10	1
141	10	1
144	10	1
150	10	1
153	10	1
156	10	1
112	10	1
114	10	1
115	10	1
116	10	1
118	10	1
161	10	1
163	10	1
165	10	1
167	10	1
168	10	1
169	10	1
170	10	1
179	10	1
181	10	1
187	10	1
188	10	1
189	10	1
190	10	1
192	10	1
193	10	1
195	10	1
196	10	1
197	10	1
198	10	1
200	10	1
203	10	1
204	10	1
209	10	1
215	10	1
217	10	1
224	10	1
228	10	1
233	10	1
234	10	1
970	11	1
968	11	1
967	11	1
563	11	1
562	11	1
561	11	1
559	11	1
558	11	1
557	11	1
552	11	1
547	11	1
546	11	1
542	11	1
541	11	1
537	11	1
533	11	1
526	11	1
524	11	1
520	11	1
514	11	1
511	11	1
508	11	1
504	11	1
501	11	1
499	11	1
496	11	1
489	11	1
486	11	1
483	11	1
478	11	1
470	11	1
435	11	1
432	11	1
427	11	1
424	11	1
419	11	1
416	11	1
415	11	1
413	11	1
410	11	1
406	11	1
404	11	1
391	11	1
390	11	1
388	11	1
387	11	1
386	11	1
385	11	1
384	11	1
383	11	1
368	11	1
366	11	1
365	11	1
364	11	1
362	11	1
356	11	1
352	11	1
345	11	1
340	11	1
339	11	1
336	11	1
326	11	1
24	11	1
45	11	1
48	11	1
51	11	1
61	11	1
64	11	1
67	11	1
68	11	1
70	11	1
32	11	1
33	11	1
102	11	1
127	11	1
130	11	1
131	11	1
146	11	1
148	11	1
110	11	1
111	11	1
113	11	1
119	11	1
166	11	1
173	11	1
177	11	1
182	11	1
185	11	1
186	11	1
191	11	1
194	11	1
201	11	1
206	11	1
207	11	1
210	11	1
211	11	1
212	11	1
214	11	1
216	11	1
157	11	1
240	11	1
243	11	1
245	11	1
283	11	1
291	11	1
293	11	1
298	11	1
303	11	1
305	11	1
308	11	1
310	11	1
311	11	1
425	12	1
423	12	1
422	12	1
417	12	1
395	12	1
394	12	1
393	12	1
392	12	1
363	12	1
302	12	1
292	12	1
221	12	1
60	12	1
58	12	1
966	13	1
965	13	1
964	13	1
963	13	1
962	13	1
961	13	1
960	13	1
959	13	1
958	13	1
957	13	1
956	13	1
955	13	1
954	13	1
953	13	1
952	13	1
951	13	1
950	13	1
949	13	1
948	13	1
947	13	1
946	13	1
945	13	1
944	13	1
943	13	1
942	13	1
941	13	1
940	13	1
939	13	1
938	13	1
937	13	1
936	13	1
935	13	1
934	13	1
933	13	1
932	13	1
931	13	1
930	13	1
929	13	1
928	13	1
927	13	1
926	13	1
925	13	1
924	13	1
922	13	1
921	13	1
920	13	1
899	13	1
898	13	1
897	13	1
896	13	1
895	13	1
894	13	1
893	13	1
892	13	1
891	13	1
890	13	1
889	13	1
888	13	1
887	13	1
886	13	1
905	13	1
904	13	1
903	13	1
902	13	1
901	13	1
900	13	1
799	13	1
798	13	1
797	13	1
796	13	1
885	13	1
884	13	1
883	13	1
882	13	1
881	13	1
880	13	1
879	13	1
878	13	1
877	13	1
876	13	1
875	13	1
874	13	1
873	13	1
872	13	1
871	13	1
870	13	1
869	13	1
868	13	1
867	13	1
866	13	1
864	13	1
863	13	1
862	13	1
861	13	1
860	13	1
859	13	1
858	13	1
857	13	1
856	13	1
855	13	1
854	13	1
853	13	1
852	13	1
851	13	1
850	13	1
849	13	1
848	13	1
847	13	1
846	13	1
845	13	1
844	13	1
843	13	1
842	13	1
841	13	1
840	13	1
839	13	1
838	13	1
837	13	1
836	13	1
835	13	1
834	13	1
833	13	1
832	13	1
831	13	1
830	13	1
829	13	1
828	13	1
827	13	1
826	13	1
825	13	1
824	13	1
823	13	1
822	13	1
821	13	1
820	13	1
819	13	1
818	13	1
817	13	1
816	13	1
815	13	1
814	13	1
813	13	1
811	13	1
810	13	1
809	13	1
808	13	1
807	13	1
806	13	1
805	13	1
804	13	1
803	13	1
802	13	1
801	13	1
800	13	1
719	13	1
718	13	1
717	13	1
716	13	1
794	13	1
793	13	1
792	13	1
791	13	1
790	13	1
789	13	1
788	13	1
787	13	1
786	13	1
785	13	1
784	13	1
783	13	1
782	13	1
781	13	1
780	13	1
779	13	1
778	13	1
777	13	1
776	13	1
775	13	1
774	13	1
773	13	1
772	13	1
771	13	1
770	13	1
769	13	1
768	13	1
767	13	1
766	13	1
765	13	1
764	13	1
763	13	1
762	13	1
761	13	1
760	13	1
759	13	1
758	13	1
757	13	1
756	13	1
755	13	1
754	13	1
753	13	1
752	13	1
750	13	1
749	13	1
748	13	1
747	13	1
746	13	1
745	13	1
744	13	1
743	13	1
742	13	1
741	13	1
740	13	1
739	13	1
738	13	1
737	13	1
736	13	1
735	13	1
734	13	1
733	13	1
732	13	1
731	13	1
730	13	1
729	13	1
728	13	1
727	13	1
726	13	1
725	13	1
724	13	1
723	13	1
722	13	1
721	13	1
720	13	1
659	13	1
658	13	1
657	13	1
656	13	1
655	13	1
654	13	1
653	13	1
652	13	1
651	13	1
650	13	1
649	13	1
648	13	1
647	13	1
646	13	1
645	13	1
644	13	1
643	13	1
642	13	1
641	13	1
715	13	1
714	13	1
713	13	1
712	13	1
711	13	1
710	13	1
709	13	1
708	13	1
707	13	1
706	13	1
705	13	1
704	13	1
703	13	1
702	13	1
701	13	1
700	13	1
699	13	1
698	13	1
697	13	1
696	13	1
695	13	1
694	13	1
693	13	1
692	13	1
691	13	1
690	13	1
689	13	1
688	13	1
687	13	1
686	13	1
685	13	1
684	13	1
683	13	1
682	13	1
681	13	1
680	13	1
679	13	1
678	13	1
677	13	1
676	13	1
675	13	1
674	13	1
673	13	1
672	13	1
671	13	1
670	13	1
669	13	1
668	13	1
667	13	1
666	13	1
665	13	1
664	13	1
663	13	1
662	13	1
661	13	1
660	13	1
639	13	1
638	13	1
637	13	1
636	13	1
635	13	1
640	13	1
99	13	1
98	13	1
97	13	1
96	13	1
95	13	1
94	13	1
93	13	1
92	13	1
91	13	1
90	13	1
89	13	1
88	13	1
87	13	1
86	13	1
85	13	1
634	13	1
632	13	1
631	13	1
630	13	1
629	13	1
628	13	1
627	13	1
626	13	1
625	13	1
624	13	1
142	13	1
389	13	1
577	13	1
578	13	1
397	13	1
398	13	1
399	13	1
580	13	1
581	13	1
582	13	1
583	13	1
584	13	1
585	13	1
586	13	1
587	13	1
588	13	1
589	13	1
590	13	1
591	13	1
592	13	1
593	13	1
81	13	1
82	13	1
83	13	1
84	13	1
579	13	1
600	13	1
601	13	1
602	13	1
603	13	1
604	13	1
605	13	1
606	13	1
607	13	1
608	13	1
609	13	1
610	13	1
611	13	1
612	13	1
613	13	1
614	13	1
615	13	1
616	13	1
617	13	1
618	13	1
619	13	1
620	13	1
621	13	1
622	13	1
623	13	1
569	37	1
566	37	1
555	37	1
554	37	1
553	37	1
551	37	1
549	37	1
544	37	1
543	37	1
540	37	1
529	37	1
528	37	1
527	37	1
525	37	1
522	37	1
519	37	1
518	37	1
507	37	1
506	37	1
500	37	1
498	37	1
497	37	1
495	37	1
494	37	1
493	37	1
492	37	1
491	37	1
490	37	1
485	37	1
484	37	1
482	37	1
481	37	1
480	37	1
474	37	1
472	37	1
468	37	1
465	37	1
462	37	1
460	37	1
458	37	1
454	37	1
452	37	1
450	37	1
444	37	1
443	37	1
442	37	1
441	37	1
440	37	1
439	37	1
438	37	1
437	37	1
436	37	1
429	37	1
411	37	1
408	37	1
407	37	1
405	37	1
403	37	1
401	37	1
400	37	1
396	37	1
367	37	1
360	37	1
239	37	1
238	37	1
237	37	1
236	37	1
235	37	1
359	37	1
358	37	1
357	37	1
355	37	1
354	37	1
353	37	1
351	37	1
350	37	1
349	37	1
348	37	1
347	37	1
346	37	1
344	37	1
343	37	1
342	37	1
321	37	1
318	37	1
317	37	1
316	37	1
315	37	1
314	37	1
313	37	1
307	37	1
301	37	1
294	37	1
76	37	1
80	37	1
100	37	1
104	37	1
107	37	1
109	37	1
123	37	1
126	37	1
137	37	1
171	37	1
172	37	1
175	37	1
219	37	1
222	37	1
223	37	1
225	37	1
226	37	1
227	37	1
229	37	1
230	37	1
232	37	1
159	37	1
242	37	1
244	37	1
246	37	1
247	37	1
248	37	1
249	37	1
250	37	1
251	37	1
252	37	1
254	37	1
255	37	1
256	37	1
257	37	1
259	37	1
261	37	1
262	37	1
263	37	1
264	37	1
267	37	1
268	37	1
269	37	1
270	37	1
271	37	1
272	37	1
273	37	1
274	37	1
275	37	1
276	37	1
794	0	2
572	0	2
515	0	2
503	0	2
486	0	2
437	0	2
182	0	2
148	0	2
146	0	2
135	0	2
134	0	2
971	20	2
970	20	2
969	20	2
968	20	2
967	20	2
966	20	2
965	20	2
964	20	2
963	20	2
962	20	2
961	20	2
960	20	2
959	20	2
958	20	2
957	20	2
956	20	2
955	20	2
954	20	2
953	20	2
952	20	2
951	20	2
950	20	2
949	20	2
948	20	2
947	20	2
946	20	2
945	20	2
944	20	2
943	20	2
942	20	2
941	20	2
940	20	2
939	20	2
938	20	2
937	20	2
936	20	2
935	20	2
934	20	2
933	20	2
932	20	2
931	20	2
930	20	2
929	20	2
928	20	2
927	20	2
926	20	2
925	20	2
924	20	2
922	20	2
921	20	2
920	20	2
899	20	2
898	20	2
897	20	2
896	20	2
895	20	2
894	20	2
893	20	2
892	20	2
891	20	2
890	20	2
889	20	2
888	20	2
887	20	2
886	20	2
905	20	2
904	20	2
903	20	2
902	20	2
901	20	2
900	20	2
799	20	2
798	20	2
797	20	2
796	20	2
885	20	2
884	20	2
883	20	2
882	20	2
881	20	2
880	20	2
879	20	2
878	20	2
877	20	2
876	20	2
875	20	2
874	20	2
873	20	2
872	20	2
871	20	2
870	20	2
869	20	2
868	20	2
867	20	2
866	20	2
864	20	2
863	20	2
862	20	2
861	20	2
860	20	2
859	20	2
858	20	2
857	20	2
856	20	2
855	20	2
854	20	2
853	20	2
852	20	2
851	20	2
850	20	2
849	20	2
848	20	2
847	20	2
846	20	2
845	20	2
844	20	2
843	20	2
842	20	2
841	20	2
840	20	2
839	20	2
838	20	2
837	20	2
836	20	2
835	20	2
834	20	2
833	20	2
832	20	2
831	20	2
830	20	2
829	20	2
828	20	2
827	20	2
826	20	2
825	20	2
824	20	2
823	20	2
822	20	2
821	20	2
820	20	2
819	20	2
818	20	2
817	20	2
816	20	2
815	20	2
814	20	2
813	20	2
811	20	2
810	20	2
809	20	2
808	20	2
807	20	2
806	20	2
805	20	2
804	20	2
803	20	2
802	20	2
801	20	2
800	20	2
719	20	2
718	20	2
717	20	2
716	20	2
793	20	2
792	20	2
791	20	2
790	20	2
789	20	2
788	20	2
787	20	2
786	20	2
785	20	2
784	20	2
783	20	2
782	20	2
781	20	2
780	20	2
779	20	2
778	20	2
777	20	2
776	20	2
775	20	2
774	20	2
773	20	2
772	20	2
771	20	2
770	20	2
769	20	2
768	20	2
767	20	2
766	20	2
765	20	2
764	20	2
763	20	2
762	20	2
761	20	2
760	20	2
759	20	2
758	20	2
757	20	2
756	20	2
755	20	2
754	20	2
753	20	2
752	20	2
750	20	2
749	20	2
748	20	2
747	20	2
746	20	2
745	20	2
744	20	2
743	20	2
742	20	2
741	20	2
740	20	2
739	20	2
738	20	2
737	20	2
736	20	2
735	20	2
734	20	2
733	20	2
732	20	2
731	20	2
730	20	2
729	20	2
728	20	2
727	20	2
726	20	2
725	20	2
724	20	2
723	20	2
722	20	2
721	20	2
720	20	2
659	20	2
658	20	2
657	20	2
656	20	2
655	20	2
654	20	2
653	20	2
652	20	2
651	20	2
650	20	2
649	20	2
648	20	2
647	20	2
646	20	2
645	20	2
644	20	2
643	20	2
642	20	2
641	20	2
715	20	2
714	20	2
713	20	2
712	20	2
711	20	2
710	20	2
709	20	2
708	20	2
707	20	2
706	20	2
705	20	2
704	20	2
703	20	2
702	20	2
701	20	2
700	20	2
699	20	2
698	20	2
697	20	2
696	20	2
695	20	2
694	20	2
693	20	2
692	20	2
691	20	2
690	20	2
689	20	2
688	20	2
687	20	2
686	20	2
685	20	2
684	20	2
683	20	2
682	20	2
681	20	2
680	20	2
679	20	2
678	20	2
677	20	2
676	20	2
675	20	2
674	20	2
673	20	2
672	20	2
671	20	2
670	20	2
669	20	2
668	20	2
667	20	2
666	20	2
665	20	2
664	20	2
663	20	2
662	20	2
661	20	2
660	20	2
639	20	2
638	20	2
637	20	2
636	20	2
635	20	2
640	20	2
99	20	2
98	20	2
97	20	2
96	20	2
95	20	2
94	20	2
93	20	2
92	20	2
91	20	2
90	20	2
89	20	2
88	20	2
87	20	2
86	20	2
85	20	2
634	20	2
632	20	2
631	20	2
630	20	2
629	20	2
628	20	2
627	20	2
626	20	2
625	20	2
624	20	2
623	20	2
622	20	2
621	20	2
620	20	2
619	20	2
618	20	2
617	20	2
616	20	2
615	20	2
614	20	2
613	20	2
612	20	2
611	20	2
610	20	2
609	20	2
608	20	2
607	20	2
606	20	2
605	20	2
604	20	2
603	20	2
602	20	2
601	20	2
600	20	2
579	20	2
84	20	2
83	20	2
82	20	2
81	20	2
593	20	2
592	20	2
591	20	2
590	20	2
589	20	2
588	20	2
587	20	2
586	20	2
585	20	2
584	20	2
583	20	2
582	20	2
581	20	2
580	20	2
399	20	2
398	20	2
